customer id,customer_name,age,gender,age_category,churn,total_spend,average_spend,purchase_count
46134,Douglas Barker,45,Male,Middle Age,0,2057,514.25,4
46135,Kyle Munoz,63,Male,Senior,0,1157,385.6666666666667,3
46136,Alec Castillo,20,Female,Young Adult,0,4584,916.8,5
46137,Lisa Roman,67,Male,Senior,0,2122,1061.0,2
46138,Jessica Pruitt,47,Male,Middle Age,0,2889,1444.5,2
46139,Laurie Schmitt,68,Female,Senior,0,6304,900.5714285714286,7
46140,James Hubbard,53,Male,Senior,0,6286,1257.2,5
46141,Kayla Blevins,43,Female,Middle Age,0,3232,1077.3333333333333,3
46142,Tiffany Phillips,69,Male,Senior,0,2897,724.25,4
46143,Debbie West,66,Female,Senior,0,4867,811.1666666666666,6
46144,Michael Miller,44,Male,Middle Age,0,1449,483.0,3
46145,Jason Williams,70,Female,Senior,1,7954,795.4,10
46146,James Mitchell,38,Male,Middle Age,0,7548,1078.2857142857142,7
46147,Gabriel Smith,34,Female,Adult,0,3780,540.0,7
46148,Dylan Mitchell,28,Female,Adult,1,2393,478.6,5
46149,Danielle Maynard,30,Male,Adult,0,6000,1000.0,6
46150,John Johnson,68,Male,Senior,0,3693,738.6,5
46151,Thomas Gonzales,36,Female,Middle Age,0,5126,854.3333333333334,6
46152,David Thompson,50,Male,Middle Age,0,1725,575.0,3
46153,Tony Chen,56,Male,Senior,0,4916,702.2857142857143,7
46154,Jose Garcia,65,Male,Senior,0,2364,788.0,3
46155,Robert Cook,45,Male,Middle Age,0,3682,526.0,7
46156,Peter King,46,Male,Middle Age,0,4900,700.0,7
46157,Sandra Boyd,41,Female,Middle Age,0,3287,547.8333333333334,6
46158,Brian Anderson,41,Male,Middle Age,1,2390,398.3333333333333,6
46159,William Sanchez,29,Female,Adult,0,3688,461.0,8
46160,Angel Roberts,18,Male,Young Adult,0,3310,1103.3333333333333,3
46161,Jamie Jefferson,51,Male,Senior,0,4370,728.3333333333334,6
46162,Kathryn Johnson,57,Male,Senior,0,5791,723.875,8
46163,Craig Martin,64,Female,Senior,0,3071,614.2,5
46164,James Mason,50,Female,Middle Age,0,5227,653.375,8
46165,Kevin Washington,52,Male,Senior,0,1951,487.75,4
46166,Jonathan Ray,34,Male,Adult,0,5800,725.0,8
46167,Tanya Barnett,27,Female,Adult,0,4902,980.4,5
46168,Kayla King,43,Male,Middle Age,0,1095,547.5,2
46169,Brian Garcia,57,Female,Senior,0,942,314.0,3
46170,Kara Kerr,40,Female,Middle Age,0,2309,769.6666666666666,3
46171,David Vaughan,30,Female,Adult,0,4483,1120.75,4
46172,Devin Gordon,56,Female,Senior,1,4754,792.3333333333334,6
46173,Tara Ramirez,37,Female,Middle Age,1,8445,844.5,10
46174,Alexis Baker DDS,19,Male,Young Adult,0,4426,885.2,5
46175,Timothy Hall,47,Female,Middle Age,1,5369,894.8333333333334,6
46176,Amanda Taylor,59,Female,Senior,0,1817,454.25,4
46177,Katelyn Smith,54,Male,Senior,1,2782,556.4,5
46178,Jason Nelson,18,Male,Young Adult,0,5786,964.3333333333334,6
46179,Mr. Ryan Hill,45,Male,Middle Age,0,6203,775.375,8
46180,James Hill,35,Male,Adult,0,2941,980.3333333333334,3
46181,Travis Kelly,33,Male,Adult,0,4854,809.0,6
46182,Katherine Miles,24,Female,Young Adult,0,3913,782.6,5
46183,Michael Young,56,Female,Senior,0,5158,644.75,8
46184,George Petersen,70,Female,Senior,0,3403,1134.3333333333333,3
46185,Mark Schroeder,30,Female,Adult,0,2605,1302.5,2
46186,Angela Santos,33,Female,Adult,0,2092,1046.0,2
46187,Courtney Parker,66,Male,Senior,0,2611,652.75,4
46188,Dr. Jamie Williams,23,Male,Young Adult,0,5932,847.4285714285714,7
46189,Cody Green,22,Male,Young Adult,0,4289,1072.25,4
46190,Julie Johns,67,Female,Senior,0,3518,879.5,4
46191,Taylor Turner,63,Female,Senior,1,5709,951.5,6
46192,Kara Rodriguez,40,Male,Middle Age,0,803,401.5,2
46193,Beverly Davis,59,Male,Senior,0,6559,1639.75,4
46194,James Coleman,18,Female,Young Adult,0,3944,788.8,5
46195,Gregory Cline,38,Female,Middle Age,1,4746,791.0,6
46196,Jonathan Rivas,59,Male,Senior,0,3230,807.5,4
46197,Bradley Moore,27,Female,Adult,0,7820,977.5,8
46198,Jill Martinez,66,Female,Senior,0,3886,647.6666666666666,6
46199,Courtney Duncan,47,Male,Middle Age,1,3089,1029.6666666666667,3
46200,Bianca Rush,42,Male,Middle Age,0,1726,431.5,4
46201,Tyler Williams,37,Male,Middle Age,0,3436,572.6666666666666,6
46202,Daisy Pena,30,Female,Adult,0,3342,835.5,4
46203,Jessica Harper,63,Male,Senior,0,4115,587.8571428571429,7
46204,Adrienne Poole,59,Female,Senior,0,4968,828.0,6
46205,Michelle Sloan,66,Male,Senior,0,9357,935.7,10
46206,Jeremiah Graham,53,Female,Senior,1,4430,886.0,5
46207,Paige Coffey,58,Male,Senior,0,4722,787.0,6
46208,Matthew Smith,49,Female,Middle Age,1,5616,702.0,8
46209,Sarah Gutierrez,31,Female,Adult,0,3330,555.0,6
46210,Devin Wilson,57,Female,Senior,0,1730,288.3333333333333,6
46211,Rebecca Lewis,50,Female,Middle Age,1,1912,382.4,5
46212,April Long,46,Female,Middle Age,0,653,163.25,4
46213,Luke Duncan,67,Female,Senior,1,5892,1178.4,5
46214,Sabrina Martin,66,Female,Senior,0,1603,534.3333333333334,3
46215,Danielle Valencia,63,Female,Senior,1,4041,808.2,5
46216,Stephen Graham,19,Female,Young Adult,0,2196,732.0,3
46217,Robert Hall,29,Male,Adult,0,5061,1012.2,5
46218,Katie Burton,68,Female,Senior,1,1008,252.0,4
46219,Melissa Lopez,20,Female,Young Adult,1,3423,1141.0,3
46220,Harold Davis,49,Female,Middle Age,0,2293,573.25,4
46221,Travis Andrews,22,Male,Young Adult,0,11451,954.25,12
46222,Albert Moody,38,Male,Middle Age,0,1017,339.0,3
46223,Laurie Tate,62,Male,Senior,1,5272,878.6666666666666,6
46224,Abigail Mcguire,37,Male,Middle Age,0,950,475.0,2
46225,Joseph Ramirez,62,Female,Senior,0,3929,982.25,4
46226,Andrew Harrington,20,Male,Young Adult,0,3823,764.6,5
46227,Stephen Meadows,30,Male,Adult,1,2834,566.8,5
46228,Diane Barnett,51,Female,Senior,1,1872,936.0,2
46229,Jacqueline Macias,39,Female,Middle Age,0,3894,556.2857142857143,7
46230,Brittany Jones,56,Male,Senior,0,2911,485.1666666666667,6
46231,Amber Chambers,20,Female,Young Adult,0,492,164.0,3
46232,Lori King,48,Female,Middle Age,1,1418,709.0,2
46233,David Thomas,61,Male,Senior,0,6365,795.625,8
46234,James Wilson,24,Female,Young Adult,0,5276,753.7142857142857,7
46235,Aaron Herman,69,Female,Senior,0,4991,623.875,8
46236,Mary Vaughn,59,Female,Senior,0,9044,904.4,10
46237,Mary Jackson,38,Male,Middle Age,0,3242,810.5,4
46238,Hannah Ellis,44,Female,Middle Age,0,3933,786.6,5
46239,Sarah Steele,66,Female,Senior,0,2282,1141.0,2
46240,Jonathan Oliver,24,Female,Young Adult,1,2526,631.5,4
46241,Kathryn Hunt,21,Female,Young Adult,1,2022,674.0,3
46242,Jose Savage,34,Male,Adult,0,4693,670.4285714285714,7
46243,Logan Johnson,26,Male,Adult,1,693,346.5,2
46244,Sean Stephenson,28,Female,Adult,0,1671,417.75,4
46245,Gabrielle King,68,Female,Senior,1,5903,1180.6,5
46246,Victoria Nelson,61,Female,Senior,0,3360,672.0,5
46247,Dana Rodriguez,38,Male,Middle Age,1,4166,2083.0,2
46248,Frank Jackson,26,Female,Adult,0,2413,804.3333333333334,3
46249,Adam Smith,64,Female,Senior,0,5300,757.1428571428571,7
46250,Jamie Gonzalez,64,Female,Senior,0,9164,763.6666666666666,12
46251,Christine Hernandez,37,Male,Middle Age,0,2680,670.0,4
46252,Rachel Khan,58,Male,Senior,0,3243,810.75,4
46253,Dillon Lee,68,Male,Senior,0,2923,487.1666666666667,6
46254,Wendy Ellison,63,Male,Senior,0,2709,541.8,5
46255,William Crawford,66,Male,Senior,0,2847,569.4,5
46256,Carol Newman,51,Male,Senior,0,3389,677.8,5
46257,Carl Webster,18,Male,Young Adult,0,3380,845.0,4
46258,Ashlee Allen,36,Female,Middle Age,1,2298,459.6,5
46259,James Lee DDS,62,Female,Senior,0,5282,586.8888888888889,9
46260,Carolyn Moore,51,Female,Senior,0,5824,728.0,8
46261,Tara Warner,46,Female,Middle Age,1,2473,618.25,4
46262,Andrea Baker,23,Male,Young Adult,0,2626,656.5,4
46264,Ronald Mata,56,Male,Senior,0,7169,1024.142857142857,7
46265,Curtis Navarro,22,Female,Young Adult,0,2614,653.5,4
46266,Derek Harris,49,Male,Middle Age,0,3754,750.8,5
46267,Scott Jackson,47,Female,Middle Age,0,4067,813.4,5
46268,Mr. Jared Jones,22,Female,Young Adult,0,5642,705.25,8
46269,Tyler Kane,57,Male,Senior,0,3816,763.2,5
46270,Leonard Haynes,67,Female,Senior,0,5222,746.0,7
46271,Casey Rivera,27,Male,Adult,0,6088,1014.6666666666666,6
46272,Kelly Randall,68,Female,Senior,0,4730,675.7142857142857,7
46273,Lawrence Rodriguez,19,Female,Young Adult,1,7152,1192.0,6
46274,Morgan Austin,26,Female,Adult,0,2612,435.3333333333333,6
46275,Adrienne Price,48,Female,Middle Age,0,3803,633.8333333333334,6
46276,Scott Levine,64,Female,Senior,0,2516,629.0,4
46277,Patricia Webb,45,Female,Middle Age,0,5828,1165.6,5
46278,Aimee Russell,36,Female,Middle Age,0,11013,1223.6666666666667,9
46279,Sara Nguyen,22,Female,Young Adult,0,4331,866.2,5
46280,Christy Bailey,68,Male,Senior,0,2420,806.6666666666666,3
46281,Edward Sherman,65,Male,Senior,0,11719,1171.9,10
46282,Joseph Hall,37,Female,Middle Age,0,4490,1122.5,4
46283,Adam Collins,34,Male,Adult,0,336,112.0,3
46284,Daniel Allen,47,Male,Middle Age,0,2808,401.14285714285717,7
46285,Hannah Petty,47,Female,Middle Age,0,2008,1004.0,2
46286,Angel Bean,62,Female,Senior,0,4215,1405.0,3
46287,Scott Pena,21,Male,Young Adult,0,3514,878.5,4
46288,Leon Torres Jr.,66,Female,Senior,1,9740,1391.4285714285713,7
46289,Bill Ramos,23,Male,Young Adult,0,1283,427.6666666666667,3
46290,Mr. Richard Lynch Jr.,27,Male,Adult,1,5229,747.0,7
46291,Cynthia Freeman,53,Male,Senior,0,2667,533.4,5
46292,Joseph Wilson,49,Female,Middle Age,0,666,166.5,4
46293,Cheryl Garcia,66,Female,Senior,1,6116,873.7142857142857,7
46294,Ronald Davis,23,Female,Young Adult,0,2976,595.2,5
46295,Michelle Ramirez,69,Male,Senior,1,2894,964.6666666666666,3
46296,Diane Hood,32,Female,Adult,0,5436,1359.0,4
46297,Brenda Lawson DVM,63,Male,Senior,0,2666,888.6666666666666,3
46298,Andrea Myers,34,Male,Adult,0,3226,1075.3333333333333,3
46299,Jacob Ward,64,Male,Senior,0,4198,1399.3333333333333,3
46300,Alicia Smith,51,Male,Senior,1,2932,1466.0,2
46301,Ashley Vincent,22,Female,Young Adult,0,7131,792.3333333333334,9
46302,John Charles,46,Male,Middle Age,0,4034,1344.6666666666667,3
46303,Edwin Harris,52,Male,Senior,0,6984,997.7142857142857,7
46304,Monica Sanchez,47,Male,Middle Age,1,1965,655.0,3
46305,Debbie Simpson,45,Female,Middle Age,0,4434,739.0,6
46306,Kevin Chen,23,Male,Young Adult,0,3948,789.6,5
46307,Lisa Armstrong,69,Female,Senior,1,1889,377.8,5
46308,Dr. Wendy Pittman,52,Female,Senior,1,1170,292.5,4
46309,Kelly Clarke,38,Female,Middle Age,0,4476,746.0,6
46310,Julie Neal,23,Female,Young Adult,0,8614,1076.75,8
46311,Jason Morales,43,Male,Middle Age,0,6545,1636.25,4
46312,Denise Francis,68,Male,Senior,0,4422,884.4,5
46313,Jamie Hughes,46,Male,Middle Age,0,1435,358.75,4
46314,David Miller,58,Male,Senior,0,7147,794.1111111111111,9
46315,Carol Guzman,52,Female,Senior,0,3126,781.5,4
46316,Zachary Salazar,55,Male,Senior,1,3382,845.5,4
46317,Kimberly Lawson,31,Male,Adult,1,2314,578.5,4
46318,William Brown,58,Female,Senior,0,2004,334.0,6
46319,Christian Shepard,38,Female,Middle Age,0,6049,1008.1666666666666,6
46320,Sean Lee,27,Male,Adult,1,1749,437.25,4
46321,Lindsey Luna,52,Female,Senior,0,3488,697.6,5
46322,Joseph Davis,38,Female,Middle Age,1,4204,700.6666666666666,6
46323,Lisa Brown,46,Male,Middle Age,0,1193,397.6666666666667,3
46324,Abigail Parker,63,Male,Senior,0,1815,453.75,4
46325,Matthew Johnson,19,Female,Young Adult,0,1637,545.6666666666666,3
46326,Ronald Lyons,64,Male,Senior,0,4250,850.0,5
46327,Mr. Patrick Hayes PhD,36,Female,Middle Age,0,8580,1225.7142857142858,7
46328,Mrs. Sherry Valdez,51,Male,Senior,0,3330,832.5,4
46329,Jennifer Boyle,25,Female,Young Adult,0,1498,749.0,2
46330,Mr. Alexander Dunn,59,Female,Senior,0,929,232.25,4
46331,Paul Smith,53,Female,Senior,0,6135,557.7272727272727,11
46332,David Yates,68,Female,Senior,0,3785,946.25,4
46333,Albert Johnson,65,Male,Senior,0,6039,1006.5,6
46334,Jesse Gonzalez,36,Male,Middle Age,0,1826,608.6666666666666,3
46335,Susan Davis,42,Male,Middle Age,0,2334,583.5,4
46336,Rhonda Rubio,62,Male,Senior,0,1947,486.75,4
46337,Kevin Rodriguez,40,Female,Middle Age,0,1799,899.5,2
46338,Julie Oconnell,45,Male,Middle Age,0,4097,585.2857142857143,7
46339,Douglas Thompson,25,Female,Young Adult,0,6435,1072.5,6
46340,Michelle Bishop,44,Male,Middle Age,0,5053,1010.6,5
46341,Christine Rodriguez,45,Female,Middle Age,0,1628,271.3333333333333,6
46342,Anthony Becker,68,Female,Senior,0,3419,854.75,4
46343,Becky Vazquez,69,Male,Senior,0,5593,932.1666666666666,6
46344,Kim Mejia,51,Male,Senior,0,439,146.33333333333334,3
46345,Leslie Gomez,41,Female,Middle Age,0,2948,589.6,5
46346,Jeffrey Golden,70,Male,Senior,0,5849,1169.8,5
46347,Steve Collins,34,Male,Adult,0,1023,1023.0,1
46348,Bryan Martin,58,Female,Senior,0,928,232.0,4
46349,Deborah Ochoa,36,Male,Middle Age,1,3602,514.5714285714286,7
46350,Diane Vega,22,Female,Young Adult,0,3126,781.5,4
46351,Cassandra Daniels,66,Female,Senior,0,5286,881.0,6
46352,Kylie Valentine,26,Female,Adult,0,2420,806.6666666666666,3
46353,Brian Palmer,32,Male,Adult,0,6029,753.625,8
46354,Alexa Cook,58,Female,Senior,0,2990,598.0,5
46355,Jenny Jimenez,57,Male,Senior,1,3858,551.1428571428571,7
46356,Cynthia Wolf,50,Male,Middle Age,1,7547,686.0909090909091,11
46357,Kenneth Reyes,44,Male,Middle Age,1,4355,622.1428571428571,7
46358,Charles Robinson,26,Male,Adult,0,8216,1173.7142857142858,7
46359,Stacey Ortega,49,Female,Middle Age,1,5413,676.625,8
46360,Vincent Bishop,46,Male,Middle Age,0,1578,789.0,2
46361,Jon Shaw,51,Female,Senior,1,1718,343.6,5
46362,Randy Garcia,62,Female,Senior,0,624,312.0,2
46363,James Taylor,22,Female,Young Adult,0,1556,1556.0,1
46364,Raymond Leon,18,Male,Young Adult,0,1949,324.8333333333333,6
46365,Jeffrey Ramos DDS,31,Male,Adult,1,3833,958.25,4
46366,Gregory Hurst,51,Male,Senior,0,5025,1005.0,5
46367,Edward Miller,23,Male,Young Adult,0,4615,769.1666666666666,6
46368,Renee Gonzalez,43,Female,Middle Age,0,1462,487.3333333333333,3
46369,Allison White,31,Female,Adult,0,5315,590.5555555555555,9
46370,Omar Jackson,41,Female,Middle Age,1,1290,645.0,2
46371,Christine Holloway,38,Female,Middle Age,0,4866,973.2,5
46372,Tara Russo,37,Female,Middle Age,0,7700,962.5,8
46373,Matthew Garcia,54,Male,Senior,0,738,738.0,1
46374,Barbara Hancock,31,Female,Adult,1,3221,805.25,4
46375,Richard Richardson,33,Male,Adult,0,2474,1237.0,2
46376,Michele Johnson,23,Female,Young Adult,0,1734,433.5,4
46377,Michael Mcclure,59,Female,Senior,0,3852,1284.0,3
46378,Dennis Martinez,64,Male,Senior,0,413,137.66666666666666,3
46379,Selena Shields,30,Male,Adult,0,2793,558.6,5
46380,John Carpenter,55,Female,Senior,1,2275,1137.5,2
46381,Zachary Mitchell,30,Female,Adult,0,3826,956.5,4
46382,Rebecca Johnson,46,Male,Middle Age,0,834,417.0,2
46383,Terri Williams,70,Male,Senior,0,9152,762.6666666666666,12
46384,Brittany Brown,59,Female,Senior,0,6590,1098.3333333333333,6
46385,Raven Russell,43,Female,Middle Age,0,3210,802.5,4
46386,John Mccarthy,30,Female,Adult,0,3540,1180.0,3
46387,Joshua Smith,34,Female,Adult,1,6150,878.5714285714286,7
46388,Trevor Smith,66,Male,Senior,0,798,798.0,1
46389,Ronald Hamilton,32,Male,Adult,0,2865,477.5,6
46390,Jill Johnson,58,Male,Senior,0,762,190.5,4
46391,Elizabeth Russell,56,Female,Senior,0,7166,1023.7142857142857,7
46392,Thomas Anderson,23,Female,Young Adult,1,837,279.0,3
46393,Cynthia Phillips,46,Male,Middle Age,0,2826,706.5,4
46394,Alexander Leblanc,39,Female,Middle Age,0,1090,545.0,2
46395,Marissa Smith,66,Male,Senior,0,3711,1237.0,3
46396,Jeremy Butler,32,Female,Adult,0,5979,996.5,6
46397,Whitney Craig MD,41,Female,Middle Age,0,3238,462.57142857142856,7
46398,Sandra Graham,36,Female,Middle Age,0,4008,668.0,6
46399,Joshua Willis,40,Male,Middle Age,0,7910,1318.3333333333333,6
46400,Mrs. Sandra Wolf,28,Female,Adult,0,1864,466.0,4
46401,Tina Young,18,Female,Young Adult,0,3456,1152.0,3
46402,Eileen Saunders,40,Male,Middle Age,0,3231,646.2,5
46403,Tommy Glover,54,Male,Senior,0,1875,625.0,3
46404,Albert Melendez,39,Male,Middle Age,0,5705,1141.0,5
46405,Jerry Rodriguez,54,Female,Senior,0,3794,758.8,5
46406,Dawn Dean,35,Female,Adult,1,2317,579.25,4
46407,Daniel Adams,53,Male,Senior,1,2636,527.2,5
46408,Brendan Nguyen,70,Female,Senior,0,7092,1013.1428571428571,7
46409,Jacqueline Hanson,43,Female,Middle Age,0,4553,910.6,5
46410,Samantha Taylor,69,Female,Senior,0,4574,762.3333333333334,6
46411,Megan Morales,27,Female,Adult,0,2870,574.0,5
46412,Stephanie Garcia,68,Female,Senior,0,6640,830.0,8
46413,George Brown,18,Female,Young Adult,1,811,270.3333333333333,3
46414,Angela Harris,55,Male,Senior,0,6087,869.5714285714286,7
46415,Michael Maxwell,69,Male,Senior,0,3609,1203.0,3
46416,Marcus Chen,28,Female,Adult,0,4397,549.625,8
46417,Megan Owen,43,Male,Middle Age,0,5397,1349.25,4
46418,Billy Zavala,39,Male,Middle Age,0,2625,656.25,4
46419,Samuel Miller,22,Male,Young Adult,0,2790,930.0,3
46420,John Franco,33,Female,Adult,0,1773,591.0,3
46421,Earl Walker,51,Female,Senior,0,3309,472.7142857142857,7
46422,Edward Edwards,54,Female,Senior,0,4762,1190.5,4
46423,Donald Fields,56,Female,Senior,0,6225,778.125,8
46424,Veronica Hall,30,Female,Adult,0,6500,928.5714285714286,7
46425,Christopher Adams,28,Male,Adult,1,5129,1025.8,5
46426,Kyle Anderson,63,Female,Senior,1,1757,439.25,4
46427,Shannon Elliott,66,Male,Senior,0,2674,668.5,4
46428,Elizabeth Murray,31,Male,Adult,0,2047,511.75,4
46429,Julie Walker,33,Female,Adult,0,3047,761.75,4
46430,Crystal Herrera,56,Male,Senior,0,3326,831.5,4
46431,Kathleen Sheppard,34,Male,Adult,0,2980,745.0,4
46432,Maria Roberts,28,Male,Adult,0,1469,489.6666666666667,3
46433,Martin Jacobson,22,Female,Young Adult,0,3429,857.25,4
46434,Allen Day,18,Female,Young Adult,0,860,430.0,2
46435,Katie Gill,29,Female,Adult,0,3207,641.4,5
46436,Teresa Green,37,Female,Middle Age,0,2594,518.8,5
46437,Yolanda Guerra,31,Male,Adult,1,3764,627.3333333333334,6
46438,Kevin Bullock,69,Male,Senior,0,3695,1847.5,2
46439,Michael Saunders,65,Male,Senior,0,6094,870.5714285714286,7
46440,Kyle White,70,Male,Senior,1,4288,857.6,5
46441,Anthony Chen,38,Female,Middle Age,0,2473,494.6,5
46442,Gabriella Erickson,55,Male,Senior,0,1758,439.5,4
46443,Lisa Martin,62,Female,Senior,0,3987,1329.0,3
46444,Dustin Murphy,68,Female,Senior,0,7027,1171.1666666666667,6
46445,Joshua Harris,70,Male,Senior,0,5209,744.1428571428571,7
46446,Dr. Anna Morgan,18,Male,Young Adult,0,499,249.5,2
46447,Natasha Miller,56,Female,Senior,1,4102,820.4,5
46448,Aaron Wolf,69,Male,Senior,0,5768,824.0,7
46449,Deanna Clark,48,Female,Middle Age,1,734,367.0,2
46450,Brooke Williams,68,Male,Senior,0,4127,825.4,5
46451,Michael Huerta,45,Male,Middle Age,0,2786,464.3333333333333,6
46452,Christian Ray,54,Female,Senior,0,4188,837.6,5
46453,Tiffany Williams,43,Male,Middle Age,1,1895,947.5,2
46454,Bethany James,36,Female,Middle Age,0,7896,1316.0,6
46455,Stephanie Alvarez,54,Male,Senior,1,1800,450.0,4
46456,Benjamin Jones,67,Male,Senior,0,3349,558.1666666666666,6
46457,Amy Mcmillan,52,Female,Senior,1,728,364.0,2
46458,Cindy Cameron,58,Male,Senior,0,6686,1114.3333333333333,6
46459,Matthew Harris,33,Female,Adult,1,2697,449.5,6
46460,Erica Jenkins,50,Male,Middle Age,0,1464,366.0,4
46461,Bradley Dillon,21,Male,Young Adult,0,647,215.66666666666666,3
46462,Ryan Rivera,26,Male,Adult,0,4905,981.0,5
46463,Emily Taylor,43,Female,Middle Age,0,4662,666.0,7
46464,Angelica Phillips,38,Female,Middle Age,0,3614,602.3333333333334,6
46465,Michael Perez,45,Female,Middle Age,0,6563,1093.8333333333333,6
46466,Frank Garcia,34,Male,Adult,0,1472,736.0,2
46467,Sandra Perry,65,Male,Senior,0,3299,1099.6666666666667,3
46468,Diane Clark,37,Male,Middle Age,1,4111,685.1666666666666,6
46469,Gary Lewis,24,Male,Young Adult,0,3892,1297.3333333333333,3
46470,Mark Campbell,65,Male,Senior,0,1994,398.8,5
46471,Andrea Foster,57,Male,Senior,0,6951,868.875,8
46472,Dr. Richard Perez,51,Female,Senior,0,3405,567.5,6
46473,Carl Shaffer,40,Male,Middle Age,0,3717,743.4,5
46474,James Clark,48,Female,Middle Age,0,3650,912.5,4
46475,Shannon Smith,20,Male,Young Adult,1,4196,1049.0,4
46476,Judy Reed PhD,40,Male,Middle Age,0,4181,836.2,5
46477,Lisa Washington,47,Female,Middle Age,0,4147,691.1666666666666,6
46478,Victoria Parrish,31,Female,Adult,0,5774,962.3333333333334,6
46479,Melissa Cox,57,Male,Senior,0,4808,1602.6666666666667,3
46480,Tammy Villarreal,41,Male,Middle Age,1,3132,626.4,5
46481,Christine Rodriguez,21,Male,Young Adult,0,1915,383.0,5
46482,Johnny Cortez DDS,26,Female,Adult,0,6643,664.3,10
46483,Brian Maldonado,39,Male,Middle Age,0,5247,524.7,10
46484,John Graham,28,Female,Adult,0,2248,562.0,4
46485,Gabriel Bartlett,42,Female,Middle Age,0,3962,495.25,8
46486,Brenda Gaines,51,Female,Senior,0,1977,988.5,2
46487,Judith Chapman,32,Female,Adult,0,7931,881.2222222222222,9
46488,Alan Allison,19,Female,Young Adult,0,4057,811.4,5
46489,Shannon Anderson,48,Male,Middle Age,0,3392,1130.6666666666667,3
46490,Theresa Gibson,64,Male,Senior,1,2408,602.0,4
46491,Nicholas Young,51,Female,Senior,1,3641,728.2,5
46492,Stephen Cervantes,41,Female,Middle Age,1,2716,543.2,5
46493,Lonnie Burton,43,Female,Middle Age,1,1328,442.6666666666667,3
46494,Cassandra Black,35,Female,Adult,1,2662,665.5,4
46495,David Myers,50,Female,Middle Age,1,880,440.0,2
46496,Mark Jones,29,Female,Adult,0,342,171.0,2
46497,Mark Evans,37,Male,Middle Age,0,594,297.0,2
46498,Roy Fernandez,44,Female,Middle Age,0,1050,1050.0,1
46499,Christopher Roberson,50,Female,Middle Age,0,3872,553.1428571428571,7
46500,Alexis Rangel,59,Female,Senior,1,465,465.0,1
46501,Sylvia Lopez,42,Male,Middle Age,0,7234,1446.8,5
46502,Michael Coleman,65,Female,Senior,1,4435,739.1666666666666,6
46503,Elizabeth Cruz,58,Male,Senior,0,2456,409.3333333333333,6
46504,Joseph Combs,31,Male,Adult,0,3159,1053.0,3
46505,Debra Davis,50,Female,Middle Age,0,1422,474.0,3
46506,James Cooper,45,Male,Middle Age,0,8341,1390.1666666666667,6
46507,Sean Santos,27,Male,Adult,0,3383,1127.6666666666667,3
46508,Paul Fletcher,21,Male,Young Adult,0,591,295.5,2
46509,Randall Gardner,53,Male,Senior,0,5926,987.6666666666666,6
46510,Brittany Riddle,43,Female,Middle Age,1,3681,736.2,5
46511,Robert Petty,36,Male,Middle Age,0,2009,669.6666666666666,3
46512,Andrea Mitchell,28,Male,Adult,1,3762,752.4,5
46513,William Williams,22,Male,Young Adult,1,1551,775.5,2
46514,Danielle Estes,49,Female,Middle Age,1,3513,585.5,6
46515,Hector Hamilton,26,Male,Adult,0,6109,763.625,8
46516,Kevin Cox,42,Female,Middle Age,0,3811,952.75,4
46517,John Mason,45,Male,Middle Age,0,6570,821.25,8
46518,Kimberly Jefferson,44,Female,Middle Age,0,5206,867.6666666666666,6
46519,Tara Lara,52,Female,Senior,0,3430,1143.3333333333333,3
46520,Oscar Marquez,28,Female,Adult,0,4343,868.6,5
46521,Matthew Ellis,47,Female,Middle Age,0,4446,1111.5,4
46522,Adam Marshall,25,Male,Young Adult,0,3971,567.2857142857143,7
46523,Samuel Reid,64,Female,Senior,0,2837,709.25,4
46524,Angela Hurst,21,Male,Young Adult,0,8419,1683.8,5
46525,Scott Thompson,39,Female,Middle Age,1,3445,574.1666666666666,6
46526,Steven Wilson,27,Female,Adult,0,3893,648.8333333333334,6
46527,Kristine Horton,60,Male,Senior,0,3313,828.25,4
46528,Melissa Wallace,26,Male,Adult,0,7910,988.75,8
46529,Billy Walker,32,Female,Adult,0,1024,256.0,4
46530,Krista Hardin,35,Female,Adult,0,3275,1091.6666666666667,3
46531,Joseph Wilson,18,Male,Young Adult,0,4341,868.2,5
46532,Jody Jones,34,Female,Adult,1,2745,915.0,3
46533,Stacy Hill,52,Female,Senior,0,4275,610.7142857142857,7
46534,Chelsea Cain,67,Male,Senior,0,3356,671.2,5
46535,Jessica Reynolds,47,Female,Middle Age,1,1237,618.5,2
46536,Raymond Sutton,51,Female,Senior,1,5480,498.1818181818182,11
46537,Paul Vargas,46,Female,Middle Age,0,7488,936.0,8
46538,Sarah Robinson,44,Female,Middle Age,0,213,213.0,1
46539,Richard Chan,56,Male,Senior,1,2787,929.0,3
46540,Alexander Stewart,31,Male,Adult,1,3021,755.25,4
46541,Bryan James,37,Female,Middle Age,0,4656,665.1428571428571,7
46542,Rebecca Ryan,53,Female,Senior,1,5300,883.3333333333334,6
46543,Caitlin Whitehead,47,Male,Middle Age,0,7037,1005.2857142857143,7
46544,Martha Wade,54,Female,Senior,1,4436,887.2,5
46545,Jonathan Evans,58,Male,Senior,0,2391,478.2,5
46546,Jennifer Stein,28,Male,Adult,0,528,264.0,2
46547,Tammie Hill,18,Male,Young Adult,1,2253,1126.5,2
46548,Mrs. Ashley Lloyd,61,Female,Senior,0,3528,588.0,6
46549,Michelle Robertson,30,Female,Adult,0,4552,758.6666666666666,6
